Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
AVO,"Mission Produce, Inc.",10.4,USD,-0.7159904534606137,131594,0.599925142705266,739146193.7947495,USD,18.19454163750875,0.5716,USD,577.2511848341231,0,Process industries,Strong buy
ETD,Ethan Allen Interiors Inc.,29.04,USD,2.1456208230742155,221842,0.7676191115504805,738486053.9261343,USD,12.170997485331098,2.386,USD,-23.655329088407516,5.48716144917341,Consumer durables,Neutral
PDM,"Piedmont Office Realty Trust, Inc.",6.28,USD,6.260575296108292,1846927,1.1459942010525568,735251289,USD,,-0.4951,USD,18.07049478735727,8.46023688663283,Finance,Buy
ACDC,ProFrac Holding Corp.,4.59,USD,10.602409638554205,789489,1.1269881375529955,735219039.6,USD,,-1.3734,USD,-206.4940861414863,0,Industrial services,Sell
TREE,"LendingTree, Inc.",54.12,USD,4.904051172707877,565336,2.0380547243952556,732516051.5565032,USD,,-3.1362,USD,66.70064343505128,0,Finance,Strong buy
KFRC,"Kforce, Inc.",38.3,USD,0.261780104712027,293077,1.3592273083749535,731954093.2931937,USD,15.158711311644105,2.5266,USD,-12.096858365515072,4.00523560209424,Commercial services,Neutral
JBSS,"John B. Sanfilippo & Son, Inc.",62.89,USD,-5.100347065036964,178903,2.777388801520164,731917986.0947639,USD,15.105442667050967,4.1634,USD,-27.676058784699293,1.28263165836729,Consumer non-durables,
MTAL,MAC Copper Limited,8.87,USD,-1.3348164627363848,485608,1.0198812664381212,731438173.8364849,USD,,-1.3116,USD,-955.1890587288818,0,Non-energy minerals,Strong buy
GRPN,"Groupon, Inc.",18.37,USD,0.8786381109280622,842291,0.44175734554651863,731326857.4387698,USD,,-1.4718,USD,23.606353161009036,0,Retail trade,Buy
AXGN,"Axogen, Inc.",16.48,USD,1.2907191149354693,764114,2.189757761232226,730785585.9668102,USD,,-0.2304,USD,54.556213017751475,0,Health technology,Strong buy
HBT,"HBT Financial, Inc.",23.1,USD,-0.3236245954692526,48123,1.6024121258940582,730686045.708738,USD,9.689597315436243,2.384,USD,5.927308273349328,3.36569579288026,Finance,Buy
IPX,IperionX Limited,20.49,USD,-6.778889899909017,94249,0.9047249702901486,729127911.29704,USD,,-1.1001,USD,-15.84877843302444,0,Non-energy minerals,Strong buy
ECVT,Ecovyst Inc.,6.19,USD,3.511705685618728,1992054,2.2659479681015045,726616282.264214,USD,,-0.0592,USD,-109.81757877280265,0,Process industries,Strong buy
PRAA,"PRA Group, Inc.",18.39,USD,0.49180327868852375,169847,0.6791999974407084,726580771.2180328,USD,10.30309821278503,1.7849,USD,,0,Commercial services,Buy
CBL,"CBL & Associates Properties, Inc.",23.73,USD,1.1077971878994528,97573,1.021780631270741,726060353,USD,12.641841137925523,1.8771,USD,986.2847222222222,6.81721346399659,Finance,
ADSE,ADS-TEC ENERGY PLC,13.45,USD,-1.465201465201473,22633,0.22115108391683555,724636328.6080586,USD,,,,,0,Producer manufacturing,Neutral
KRUS,"Kura Sushi USA, Inc.",59.84,USD,1.630434782608697,229126,0.7954145441240081,723194460.1630434,USD,,-0.9097,USD,-764.4996347699051,0,Consumer services,Buy
CRON,Cronos Group Inc. Common Share,1.87,USD,-0.5319148936170099,1073767,0.5605379199530591,720733574.7644788,USD,18.133656881732485,0.10312315999999999,USD,,0,Health technology,Buy
OSBC,"Old Second Bancorp, Inc.",15.97,USD,1.139962001266634,163411,0.7401353260384637,719403039.6098797,USD,8.726299109338287,1.8301,USD,-7.00238833274048,1.45661811272958,Finance,Strong buy
DNUT,"Krispy Kreme, Inc.",4.22,USD,2.926829268292686,2720839,0.776321960366319,718665995.882927,USD,274.025974025974,0.0154,USD,,3.41463414634146,Distribution services,Buy
ANNA,"AleAnna, Inc.",10.79,USD,4.150579150579148,48460,1.948602884704312,718385806.0810809,USD,,-0.3762,USD,-280.7784718885152,0,Finance,
AVBP,"ArriVent BioPharma, Inc.",21.08,USD,-0.8466603951081998,124257,0.7708714482198992,717061444.4402632,USD,,-2.3952,USD,-15.710144927536241,0,Health technology,Strong buy
PDFS,"PDF Solutions, Inc.",18.31,USD,-0.21798365122617275,198101,0.9819809146702052,716172855.7961851,USD,176.73745173745172,0.1036,USD,35.07170795306387,0,Technology services,Strong buy
OXM,"Oxford Industries, Inc.",48.1,USD,-1.02880658436214,296614,0.6662889859497382,715011603.9444444,USD,8.19616262822479,5.8686,USD,58.92006065857884,5.55555555555555,Consumer non-durables,Neutral
EMBC,Embecta Corp.,12.28,USD,0.7383100902378987,314086,0.8062283337333424,713890821.8572601,USD,12.215259126628865,1.0053,USD,4.653341661461594,4.92206726825267,Health technology,Neutral
HCKT,"The Hackett Group, Inc.",25.66,USD,0.4698512137823062,126802,1.1008704379276875,709422910.1628819,USD,24.24643295851838,1.0583,USD,-14.356235332200374,1.76194205168363,Commercial services,Strong buy
CPF,Central Pacific Financial Corp New,26.15,USD,1.790579992214859,182865,0.931952888893419,709079454.5971195,USD,12.223624550086477,2.1393,USD,4.544788154229583,4.08719346049046,Finance,Buy
CGNT,Cognyte Software Ltd.,9.85,USD,0.5102040816326422,234051,0.8160873650829072,708768430.2908163,USD,,-0.1684,USD,89.98215348007137,0,Technology services,Neutral
ULCC,"Frontier Group Holdings, Inc.",3.11,USD,4.362416107382547,5367559,1.2694515743308763,708074911.6610739,USD,8.432754880694143,0.3688,USD,,0,Transportation,Neutral
MCBS,"MetroCity Bankshares, Inc.",27.82,USD,0.9067827348567283,52724,1.241847461259984,706705347.0671018,USD,10.801366671843454,2.5756,USD,30.212335692618815,3.22814653608995,Finance,Neutral
FBYD,"Falcon's Beyond Global, Inc.",5.83,USD,-2.833333333333332,6957,0.6618465490177436,704976888.5133333,USD,3.6622903448709088,1.5919,USD,,0,Industrial services,
UFCS,"United Fire Group, Inc",27.73,USD,0.21684134441633074,121008,1.236804879843662,704151531.8800144,USD,11.618552813508192,2.3867,USD,,2.31297434044091,Finance,Buy
ESQ,"Esquire Financial Holdings, Inc.",83.44,USD,0.6271104679208828,56543,0.8200615811236307,703520481.8311625,USD,15.796149404615413,5.2823,USD,13.663847825619172,0.753738543174144,Finance,Buy
BH,Biglari Holdings Inc.,226.56,USD,-2.7263749946331175,7799,0.6590555705786911,699475139.8881972,USD,,-1.2114,USD,-106.84089856676569,0,Consumer services,
ITRN,Ituran Location and Control Ltd.,35.045,USD,-2.490261547022805,68104,0.8755336777839628,697170466.050501,USD,12.99406748238784,2.697,USD,12.445278298936845,4.64663327768503,Communications,Neutral
DNTH,"Dianthus Therapeutics, Inc.",21.7,USD,-0.6864988558352499,280459,1.0340367654730922,697132792.7276888,USD,,-2.5972,USD,80.10387779803582,0,Health technology,Strong buy
FCBC,"First Community Bankshares, Inc.",37.93,USD,0.6634819532908706,33375,0.8633043280323646,695130658.9339172,USD,13.798246571355815,2.7489,USD,4.069811463617776,3.23779193205945,Finance,Neutral
HY,"Hyster-Yale, Inc.",39.24,USD,2.10772833723654,63310,0.9101298850657332,694484906.6135833,USD,4.86903004057525,8.0591,USD,11.1814695251497,3.64298724954463,Producer manufacturing,Buy
HAFC,Hanmi Financial Corporation,22.96,USD,0.39352864013992067,171146,0.9143156922998021,693803344.4127679,USD,10.772767794303947,2.1313,USD,-11.31408122503329,4.45999125491911,Finance,Buy
TH,Target Hospitality Corp.,7.02,USD,3.235294117647055,420481,1.1198027353715996,693668214.9264705,USD,9.98719590268886,0.7029,USD,-55.54079696394687,0,Consumer services,Buy
ABUS,Arbutus Biopharma Corporation,3.61,USD,1.690140845070424,1002502,1.2360099975439767,691243491.4929577,USD,,-0.3773,USD,13.995896968315469,0,Health technology,Buy
XERS,"Xeris Biopharma Holdings, Inc.",4.48,USD,-1.9693654266958391,1864163,0.8765135640133495,689651851.9037199,USD,,-0.3762,USD,16.86187845303868,0,Health technology,Strong buy
MBWM,Mercantile Bank Corporation,42.45,USD,0.33089104230678457,45637,0.8513285627942723,689192072.8326637,USD,8.838778187269662,4.8027,USD,-6.926222360031787,3.40345072086977,Finance,Buy
AHH,"Armada Hoffler Properties, Inc.",6.78,USD,0.14771048744461857,516787,0.5186487415225695,687539074,USD,26.661423515532835,0.2543,USD,,11.1521418020679,Finance,Buy
EVLV,"Evolv Technologies Holdings, Inc.",4.2,USD,-4.328018223234613,1805494,0.8262625223464597,686575329.8405467,USD,,-0.3478,USD,51.76144244105409,0,Electronic technology,Buy
MCB,Metropolitan Bank Holding Corp.,61.99,USD,0.0968835782334931,93633,0.6547656925797698,685995885.0781528,USD,10.48031243131752,5.9149,USD,-2.6033261979252447,0,Finance,Strong buy
BDN,Brandywine Realty Trust,4.06,USD,2.525252525252516,1968136,0.8519327971895087,685235842,USD,,-1.1967,USD,1.3356418501113028,15.1515151515152,Finance,Neutral
PLYM,"Plymouth Industrial REIT, Inc.",14.98,USD,0.7397444519166188,267381,0.6441964114698239,684587974,USD,4.9007099159224,3.0567,USD,1513.8859556494192,6.45595158036315,Finance,Neutral
BFST,"Business First Bancshares, Inc.",23.1,USD,0.21691973969631545,108870,0.827432421032151,683120018.759219,USD,9.48509485094851,2.4354,USD,-3.860729512079579,2.4295010845987,Finance,Strong buy
GDEN,"Golden Entertainment, Inc.",25.8,USD,0.3891050583657643,104905,0.6665561087686391,682030387.6342412,USD,15.458358298382265,1.669,USD,-79.84786283506399,3.89105058365759,Consumer services,Strong buy
MGIC,Magic Software Enterprises Ltd.,13.87,USD,0.2167630057803422,10781,0.3096493646745249,681007357.1430635,USD,18.463791267305645,0.7512,USD,0.013313806417253226,4.06791907514451,Technology services,Buy
DGICA,"Donegal Group, Inc.",19.36,USD,0.051679586563297214,161722,1.3027692768721035,679705222.4082687,USD,9.4679186228482,2.0448,USD,1195.8174904942966,3.56589147286822,Finance,Neutral
BLMN,"Bloomin' Brands, Inc.",8,USD,-0.24937655860348598,2187390,0.9142105174729357,679446022.9426434,USD,,-1.4996,USD,-159.1768280651908,10.8478802992519,Consumer services,Neutral
SSYS,"Stratasys, Ltd.",9.45,USD,0.10593220338982826,269350,0.66325146132014,678344678.0561441,USD,,-1.6959,USD,5.320455560518085,0,Electronic technology,Buy
PLPC,Preformed Line Products Company,137.14,USD,-0.16743102569703586,14488,0.7875154236265499,677607537.0175438,USD,18.293870472887345,7.4965,USD,-40.88306731436502,0.582368785033122,Producer manufacturing,
OEC,Orion S.A.,11.96,USD,-0.6644518272425108,275208,0.6507722375202326,677583016.1328906,USD,15.997859818084537,0.7476,USD,-56.74862597628001,0.687707641196013,Process industries,Buy
EQBK,"Equity Bancshares, Inc.",38.65,USD,0.4156923876331426,48328,0.780226344424533,676712810.4390752,USD,9.806906701174798,3.9411,USD,556.4123917388407,1.4809041309431,Finance,Buy
KALV,"KalVista Pharmaceuticals, Inc.",13.6,USD,-1.2345679012345674,611109,1.2635102738557709,676132688.3950617,USD,,-3.7258,USD,-18.750597609561744,0,Health technology,Strong buy
CRESY,Cresud S.A.C.I.F. y A.,10.83,USD,-1.45586897179254,100338,0.5121268899538143,676054815.265362,USD,,-1.2759,USD,-139.8034627983154,8.66391264786169,Process industries,
ICHR,Ichor Holdings,19.81,USD,0.15166835187056413,219694,0.5872644863420523,675777852.9747218,USD,,-0.651,USD,55.71729814298346,0,Producer manufacturing,Buy
DGICB,"Donegal Group, Inc.",17.4,USD,-0.6282124500285721,538,0.5282277859597447,675086347.7441461,USD,9.454980166277236,1.8403,USD,1195.985915492958,3.54083380925186,Finance,Neutral
SLP,"Simulations Plus, Inc.",33.56,USD,-2.299854439592428,278003,0.7784706465128952,674926668.4902475,USD,93.92667226420376,0.3573,USD,-31.009847460899792,0.698689956331878,Technology services,Strong buy
UVE,UNIVERSAL INSURANCE HOLDINGS INC,24.01,USD,-0.9488448844884361,169954,0.726489150153801,674580710.7054455,USD,10.508578431372548,2.2848,USD,-10.564841272947891,2.64026402640264,Finance,Buy
IRMD,iRadimed Corporation,52.94,USD,1.0112573936271727,35640,1.14757476623477,673135943.4783438,USD,35.164397210229154,1.5055,USD,11.419478981645954,1.18298034726197,Health technology,Strong buy
NRDS,"NerdWallet, Inc.",9.03,USD,0.7812499999999832,311771,0.925132929754277,672663166.1484374,USD,22.307312252964426,0.4048,USD,,0,Technology services,Buy
HLF,Herbalife Ltd.,6.63,USD,-7.9166666666666705,3847643,1.6688953199755248,670936335.6041666,USD,2.6553989106055753,2.4968,USD,75.58368495077356,0,Consumer non-durables,Neutral
GHRS,GH Research PLC,10.77,USD,12.893081761006295,199582,1.1866566382362647,668043116.7955976,USD,,-0.7488,USD,-9.457681625493345,0,Health technology,Strong buy
SPTN,SpartanNash Company,19.73,USD,-0.5544354838709649,271764,0.9985508439203051,667785737.8190525,USD,,-0.0044,USD,-100.37300779925398,4.3976814516129,Distribution services,Neutral
TRVI,"Trevi Therapeutics, Inc.",6.9,USD,-0.1447178002894325,1827242,1.3730685467975519,667107358.7409551,USD,,-0.4702,USD,-60.259032038173146,0,Health technology,Strong buy
REX,REX American Resources Corporation,40.1,USD,0.9566968781470357,91744,0.7378519904809034,666296771.2411884,USD,12.176606340337665,3.2932,USD,-5.125176457030904,0,Process industries,Strong buy
CURV,Torrid Holdings Inc.,6.35,USD,0,505999,2.6167060983335273,666294349,USD,41.20700843608047,0.1541,USD,37.95881826320501,0,Retail trade,Neutral
ANAB,"AnaptysBio, Inc.",21.7,USD,-2.3402340234023384,345994,0.5959572384654007,665469115.6480649,USD,,-5.1974,USD,14.412278101636867,0,Health technology,Buy
REAL,"The RealReal, Inc.",5.87,USD,1.206896551724143,1815620,0.812541390776638,663862259.7206898,USD,,-1.2831,USD,23.15846209126842,0,Retail trade,Buy
AIOT,"PowerFleet, Inc.",5,USD,-0.7936507936507943,855540,0.8721471646654093,662546686.5079366,USD,,-2.0223,USD,-291.6150271107669,0,Electronic technology,Strong buy
NBBK,"NB Bancorp, Inc.",17.13,USD,-0.1166180758017468,151266,0.7419815605814754,661166727.8623906,USD,14.544065206316862,1.1778,USD,277.0166453265045,0,Finance,Strong buy
DLX,Deluxe Corporation,14.75,USD,1.0273972602739752,718833,1.9809994824504402,659581829.8287671,USD,12.49682284165043,1.1803,USD,99.0387858347386,8.21917808219178,Commercial services,Buy
GSM,Ferroglobe PLC,3.5,USD,0.28653295128939216,580594,0.6811706918060279,657597856.017192,USD,147.05882352941177,0.0238,USD,-94.81029219363279,1.51862464183381,Non-energy minerals,Buy
AMTB,Amerant Bancorp Inc.,16.86,USD,0.11876484560569818,268090,1.1763998627409165,657305638.9916865,USD,,-0.5994,USD,-188.99777282850778,2.13776722090261,Finance,Buy
MYGN,"Myriad Genetics, Inc.",7.13,USD,-3.7786774628879924,3944606,1.7972144175687352,657182245.5762483,USD,,-1.4039,USD,56.1924673136331,0,Health technology,Neutral
MGPI,"MGP Ingredients, Inc.",30.87,USD,4.750593824228036,648527,1.988929926644203,656615497.6175772,USD,20.34132841328413,1.5176,USD,-68.43528359574866,1.62877502544961,Process industries,Strong buy
IIIN,"Insteel Industries, Inc.",33.81,USD,-0.29489826010024867,261373,1.3075894045301095,656306583.8528458,USD,29.31587618139253,1.1533,USD,-6.98443422856682,0.353877912120318,Producer manufacturing,Neutral
FIGS,"FIGS, Inc.",4.03,USD,0,1034179,0.8518809843239019,654954525.9999999,USD,276.027397260274,0.0146,USD,-88.25422365245373,0,Consumer non-durables,Neutral
BRSP,"BrightSpire Capital, Inc.",5.01,USD,0,643612,1.0848693882738527,654597475,USD,,-1.0439,USD,-744.5792880258899,13.5728542914172,Finance,Buy
NBN,Northeast Bank,82.03,USD,-0.9538758753924077,60932,1.622538511723275,654409887.1270225,USD,9.123669488037905,8.9909,USD,23.30151677226473,0.0482975126780971,Finance,Buy
SWIM,"Latham Group, Inc.",5.65,USD,3.385178408051244,726289,1.1800236820675927,654137785.8645929,USD,,-0.1575,USD,-590.7894736842104,0,Producer manufacturing,Buy
CAC,Camden National Corporation,38.66,USD,0.363447559709225,62083,0.822753440342656,652796163.9003115,USD,10.685461580983969,3.618,USD,22.019493440356136,4.3613707165109,Finance,Neutral
NUTX,Nutex Health Inc.,117.99,USD,7.292898063108116,153733,1.0520930926471261,652301599.3048103,USD,12.72403752830799,9.273,USD,,0,Health services,Strong buy
GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,14.02,USD,-0.7784854918612966,282509,0.873921167088404,650952044,USD,55.17512790240063,0.2541,USD,,8.49256900212314,Finance,Buy
HBNC,"Horizon Bancorp, Inc.",14.74,USD,0.40871934604904975,127585,0.77195396290071,648773851.4945505,USD,14.384697960378649,1.0247,USD,89.68900407256571,4.35967302452316,Finance,Buy
MAX,"MediaAlpha, Inc.",9.59,USD,14.16666666666666,1643126,2.9812466207266937,647034145.5749999,USD,31.807628524046436,0.3015,USD,,0,Technology services,Strong buy
GRNT,"Granite Ridge Resources, Inc.",4.93,USD,2.494802494802497,317421,0.742854187417154,646493935.7068607,USD,34.427374301675975,0.1432,USD,-76.47058823529413,9.14760914760915,Energy minerals,Buy
PLAY,"Dave & Buster's Entertainment, Inc.",18.72,USD,-2.44919228764983,1647262,1.435140736424613,646126376.9796768,USD,13.467625899280575,1.39,USD,-50.3216583273767,0,Consumer services,Buy
GSBC,"Great Southern Bancorp, Inc.",55.59,USD,1.072727272727279,26357,0.761283353262973,644730092.047091,USD,9.928558671191285,5.599,USD,10.047564762765843,2.90909090909091,Finance,Neutral
IBCP,Independent Bank Corporation,30.67,USD,0.6894287590282365,135138,1.2615265126126511,643234624.112935,USD,9.749197368002797,3.1459,USD,7.028884428265244,3.21733420879842,Finance,Neutral
NEXN,Nexxen International Ltd.,10.07,USD,1.4098690835851013,570908,1.7096739416880287,642665572.5941591,USD,19.807238394964596,0.5084,USD,,0,Commercial services,Strong buy
DAKT,"Daktronics, Inc.",12.85,USD,1.260835303388496,214594,1.0462916553713415,641128774.3735225,USD,,-0.1895,USD,-116.63302027560782,0,Producer manufacturing,Strong buy
COGT,"Cogent Biosciences, Inc.",5.63,USD,8.061420345489442,1277041,0.9578977332606745,641011834.571977,USD,,-2.4656,USD,-2.53254044163512,0,Health technology,Buy
CEP,"Cantor Equity Partners, Inc.",50,USD,18.68027533823878,12271182,0.9749905328957331,639999999.9999999,USD,416.31973355537053,0.1201,USD,,0,Finance,
HELE,Helen of Troy Limited,27.71,USD,-0.5384063173007846,638191,0.6450090031670773,635740841.4461595,USD,5.132526996239974,5.3989,USD,-23.527245428405497,0,Consumer durables,Buy
GLDD,Great Lakes Dredge & Dock Corporation,9.42,USD,3.630363036303631,877600,1.909008427175875,634537756.6930693,USD,11.151888244347106,0.8447,USD,312.04878048780495,0,Industrial services,Strong buy
RYI,Ryerson Holding Corporation,19.91,USD,-14.841745081266037,358798,1.9538001024825051,634151447.1022242,USD,,-0.2725,USD,-106.68367221799808,3.20786997433704,Non-energy minerals,Neutral
HOV,"Hovnanian Enterprises, Inc.",96.44,USD,-0.3719008264462804,48070,0.7548289740010332,631829476.4863636,USD,2.9677498769079267,32.496,USD,18.03335851688268,0,Consumer durables,Neutral
SHEN,Shenandoah Telecommunications Co,11.49,USD,3.1418312387791705,490800,1.9171897467067343,630299217.05386,USD,,-0.5479,USD,-446.11497157296276,0.897666068222621,Communications,Neutral
SHLS,"Shoals Technologies Group, Inc.",3.77,USD,4.4321329639889235,5390094,0.9624348756318347,630195899.5706372,USD,26.43758765778401,0.1426,USD,-42.476805163372326,0,Electronic technology,Buy
CEVA,"CEVA, Inc.",26.35,USD,0.5341472720335771,147728,0.7133024278105283,630039580.8737124,USD,,-0.3729,USD,26.76747839748625,0,Electronic technology,Buy
ORGO,Organogenesis Holdings Inc.,4.96,USD,1.0183299389002,1091047,0.6585171388149857,629193531.7311609,USD,885.7142857142857,0.0056,USD,-84.74114441416893,0,Health technology,Buy
KREF,KKR Real Estate Finance Trust Inc.,9.1,USD,-1.6216216216216255,538617,0.756201718374153,629114715,USD,56.52173913043478,0.161,USD,,10.8108108108108,Finance,Strong buy
CRMD,CorMedix Inc.,9.65,USD,5.00544069640915,1724489,1.3714761209333923,629004054.983678,USD,,-0.3255,USD,64.52702702702703,0,Health technology,Strong buy
SMP,"Standard Motor Products, Inc.",27.63,USD,1.9557195571955628,323854,1.470257892352211,628347993.6885608,USD,11.442889091360888,2.4146,USD,-15.077550733302855,4.35424354243542,Consumer durables,Strong buy
HNRG,Hallador Energy Company,14.62,USD,3.94596516174902,532436,0.6466830342687255,628311747.7539992,USD,,-5.3451,USD,-549.5458368376787,0,Energy minerals,Strong buy
MLAB,"Mesa Laboratories, Inc.",115.4,USD,0.13015184381779235,20155,0.4542043480122503,627038259.0646421,USD,,-46.2549,USD,-26501.198630136987,0.55531453362256,Health technology,Neutral
CCBG,Capital City Bank Group,36.72,USD,0.4926108374384229,22563,0.9713707594282762,626234133.1625614,USD,10.904555443368771,3.3674,USD,11.245457548728107,2.4904214559387,Finance,Buy
CSIQ,Canadian Solar Inc.,9.45,USD,4.767184035476715,1603202,0.467383115811835,625353017.6773835,USD,18.424644180152075,0.5129,USD,-86.58067554485753,0,Electronic technology,Neutral
PRCH,"Porch Group, Inc.",6.14,USD,5.862068965517239,2190189,1.1790676382422296,625340460.375862,USD,,-0.4152,USD,70.35556190204198,0,Technology services,Strong buy
VINP,Vinci Partners Investments Ltd.,9.63,USD,-0.10373443983402268,64722,1.1280581859251553,624659273.3184649,USD,,,,,0.00674273858921162,Finance,Strong buy
AKBA,"Akebia Therapeutics, Inc.",2.39,USD,-0.8298755186721999,2403988,0.8245464731666405,624342228.8381742,USD,,-0.3282,USD,-19.172113289760357,0,Health technology,Strong buy
CSV,"Carriage Services, Inc.",39.74,USD,-0.5505505505505477,165240,1.7860539923559828,623099624.5135134,USD,18.907603006946427,2.1018,USD,-2.159947863327447,1.12612612612613,Consumer services,Strong buy
ADTN,"ADTRAN Holdings, Inc.",7.79,USD,1.697127937336813,816276,1.1743232984219756,622904189.4960835,USD,,-5.6888,USD,-70.404984423676,0,Electronic technology,Buy
SITC,SITE Centers Corp.,11.92,USD,0.6756756756756763,565861,0.9713421443920053,620947630,USD,1.2205486325145145,9.7661,USD,101.3794952161003,10.029535472973,Finance,Neutral
TK,Teekay Corporation Ltd.,7.38,USD,2.3578363384188616,1230195,1.6701136148888613,616521775.1067961,USD,5.1687911472194985,1.4278,USD,-7.770815838770109,0,Transportation,
SENEB,Seneca Foods Corp.,88.99,USD,-0.5698324022346426,144,0.1496881496881497,615904620,USD,16.21715202099355,5.4874,USD,23.523320727534664,0,Consumer non-durables,
MATW,Matthews International Corporation,19.82,USD,-3.0806845965770124,520468,1.8867585271865812,613799362.6259168,USD,,-1.9707,USD,-285.88002263723826,4.7921760391198,Producer manufacturing,Strong buy
SENEA,Seneca Foods Corp.,89.28,USD,-0.45713011484000066,17456,0.670605681093499,613089134.5032891,USD,16.270000364471333,5.4874,USD,23.523320727534664,0,Consumer non-durables,
MVST,"Microvast Holdings, Inc.",1.88,USD,-2.5906735751295358,3256303,0.4438990949295259,611393103.1295336,USD,,-0.6916,USD,-102.04498977505112,0,Producer manufacturing,Buy
TRTX,"TPG RE Finance Trust, Inc.",7.55,USD,-1.1780104712041866,680224,0.9419777677825613,610110343,USD,10.169719827586208,0.7424,USD,,12.565445026178,Finance,Buy
BZH,"Beazer Homes USA, Inc.",19.53,USD,-0.15337423312882204,292107,0.8118390590563327,609396306.363497,USD,4.967190599725317,3.9318,USD,-22.16261160493339,0,Consumer durables,Strong buy
IMTX,Immatics N.V.,5.01,USD,0.19999999999999576,371969,1.0530835128018348,608966355.708,USD,62.158808933002476,0.0806,USD,,0,Health technology,Strong buy
RXST,"RxSight, Inc.",14.98,USD,1.7663043478260854,1307308,1.2170945199893495,608491195.4035327,USD,,-0.7115,USD,49.93315037646893,0,Electronic technology,Buy
NPK,"National Presto Industries, Inc.",85.16,USD,0.9602845287492618,24783,0.8771904986072128,608388312.1460581,USD,14.615727868739917,5.8266,USD,19.635340738763517,1.185536455246,Electronic technology,
HTB,"HomeTrust Bancshares, Inc.",34.37,USD,0.6736965436438104,38018,1.1143940859553163,603215031.0834798,USD,10.900729464002536,3.153,USD,-8.38829648139001,1.34739308728764,Finance,Strong buy
NESR,National Energy Services Reunited Corp,6.31,USD,1.2841091492776755,168077,0.6868777766471282,602271911.0016052,USD,,,,,0,Industrial services,Strong buy
CTO,"CTO Realty Growth, Inc.",18.1,USD,-0.930487137383679,222421,0.9834918091357056,601717263,USD,,-0.4102,USD,-15292.592592592593,8.31964969896004,Finance,Strong buy
BEAG,Bold Eagle Acquisition Corp.,10.42,USD,-0.19157088122604957,33514,0.11332741797169824,598816560,USD,159.57120980091884,0.0653,USD,,0,Finance,
PHAR,Pharming Group N.V.,8.75,USD,-0.28490028490028896,2394,0.7201299482613404,597874255.64126,USD,,-0.164,USD,-5.943152454780371,0,Health technology,Strong buy
IMOS,ChipMOS TECHNOLOGIES INC.,17.12,USD,3.694730466384006,52199,1.5105669364710512,597284603.7000529,USD,14.137076796036334,1.211,USD,-26.845475413797264,5.1335493640218,Electronic technology,Neutral
BVS,Bioventus Inc.,7.26,USD,-0.6839945280437733,412151,1.2516695466789762,595447401.5786593,USD,,-0.5229,USD,79.18060200668897,0,Health technology,Buy
SMBC,"Southern Missouri Bancorp, Inc.",52.67,USD,0.03798670465337726,19538,0.8135308103246546,593968420.3530865,USD,10.574181891186509,4.981,USD,8.27554724691868,1.70940170940171,Finance,Buy
GBFH,GBank Financial Holdings Inc.,41.6,USD,4.0000000000000036,48239,,593778390.4,USD,30.588235294117645,1.36,USD,59.64315060453106,0,Finance,Strong buy
PRTH,"Priority Technology Holdings, Inc.",7.45,USD,2.6170798898071683,402287,1.1108309936004348,592418309.8829203,USD,,-0.3096,USD,50.558926860427974,0,Technology services,Strong buy
PSIX,"Power Solutions International, Inc.",25.72,USD,1.9825535289452818,170574,0.6869861921309162,591763030.9468676,USD,8.541161624547538,3.0113,USD,162.92674408451933,0,Producer manufacturing,Strong buy
KROS,"Keros Therapeutics, Inc.",14.57,USD,0.9002770083102548,689128,0.6202380371645284,591708311.9085872,USD,,-5.0115,USD,3.5173847753263354,0,Health technology,Buy
BCYC,Bicycle Therapeutics plc,9.08,USD,6.074766355140182,363482,1.0659518130729408,591165767,USD,,-2.8783,USD,44.1161052325017,0,Health technology,Buy
ULH,"Universal Logistics Holdings, Inc.",22.39,USD,2.989880404783819,85077,0.9253001512856013,589244913.4443423,USD,7.069558902465978,3.1671,USD,-30.823668173776287,1.93192272309108,Transportation,Neutral
JFIN,Jiayin Group Inc.,10.79,USD,-2.264492753623189,52387,0.4553561960325504,589199786,USD,3.902774261221832,2.7647,USD,-19.15136273248333,7.92572463768116,Finance,
TRST,TrustCo Bank Corp NY,30.91,USD,1.5106732348111687,83503,0.8900568763217132,587900446.6147783,USD,11.543488815027821,2.6777,USD,-3.921779691424461,4.72906403940887,Finance,
NAGE,"Niagen Bioscience, Inc.",7.56,USD,-3.6942675159235674,424059,0.853570952674063,587793337.9566879,USD,71.79487179487178,0.1053,USD,,0,Health technology,Strong buy
FSBC,Five Star Bancorp,27.55,USD,-0.46965317919074784,44078,0.8972821783286751,587620432.4114884,USD,12.137098550596944,2.2699,USD,-18.26659945268617,2.89017341040462,Finance,Buy
LEGH,Legacy Housing Corporation,24.3,USD,-0.10277492291880198,59185,1.0315720122146772,586343517.9280576,USD,9.745337878484058,2.4935,USD,14.643678160919551,0,Consumer durables,Strong buy
